model,source_stem,case,feature,txt_path,java_path,output_valid,output_mode,output_warnings,spec_valid,spec_issue_count,syntax_valid,syntax_error_count,syntax_warning_count,compile_status,compile_error_count,score_validate_output,score_validate_spec,score_validate_syntax,score_compile,score_deepeval,score_final,judgement,deepeval_reason
qwen3-next-80b-a3b-instruct,evaluation-results-qwen-rbac_9,case-001,監査ログ機能（役割別アクセス制御）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_9\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_9\case-001\AuditLogRBACTest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
qwen3-next-80b-a3b-instruct,evaluation-results-qwen-transfer_1,case-001,振込機能（全バリデーション、承認フロー含む）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-transfer_1\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-transfer_1\case-001\TransferE2ETest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
qwen3-next-80b-a3b-instruct,evaluation-results-qwen-transfer_10,case-001,振込機能（全バリデーション、承認フロー含む）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-transfer_10\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-transfer_10\case-001\TransferE2ETest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
qwen3-next-80b-a3b-instruct,evaluation-results-qwen-transfer_2,case-001,振込機能（全バリデーション、承認フロー含む）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-transfer_2\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-transfer_2\case-001\TransferE2ETest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
qwen3-next-80b-a3b-instruct,evaluation-results-qwen-transfer_3,case-001,振込機能（全バリデーション、承認フロー含む）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-transfer_3\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-transfer_3\case-001\TransferE2ETest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
qwen3-next-80b-a3b-instruct,evaluation-results-qwen-transfer_4,case-001,振込機能（全バリデーション、承認フロー含む）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-transfer_4\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-transfer_4\case-001\TransferE2ETest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
qwen3-next-80b-a3b-instruct,evaluation-results-qwen-transfer_5,case-001,振込機能（全バリデーション、承認フロー含む）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-transfer_5\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-transfer_5\case-001\TransferE2ETest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
qwen3-next-80b-a3b-instruct,evaluation-results-qwen-transfer_6,case-001,振込機能（全バリデーション、承認フロー含む）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-transfer_6\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-transfer_6\case-001\TransferE2ETest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
qwen3-next-80b-a3b-instruct,evaluation-results-qwen-transfer_7,case-001,振込機能（全バリデーション、承認フロー含む）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-transfer_7\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-transfer_7\case-001\TransferE2ETest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
qwen3-next-80b-a3b-instruct,evaluation-results-qwen-transfer_8,case-001,振込機能（全バリデーション、承認フロー含む）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-transfer_8\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-transfer_8\case-001\TransferE2ETest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
qwen3-next-80b-a3b-instruct,evaluation-results-qwen-transfer_9,case-001,振込機能（全バリデーション、承認フロー含む）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-transfer_9\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-transfer_9\case-001\TransferE2ETest.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
trinity-large-preview,evaluation-results-trinity-login_1,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-login_1\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-login_1\case-001\ExtractedTest01.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
trinity-large-preview,evaluation-results-trinity-login_10,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-login_10\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-login_10\case-001\ExtractedTest01.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
trinity-large-preview,evaluation-results-trinity-login_2,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-login_2\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-login_2\case-001\ExtractedTest01.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
trinity-large-preview,evaluation-results-trinity-login_3,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-login_3\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-login_3\case-001\ExtractedTest01.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
trinity-large-preview,evaluation-results-trinity-login_4,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-login_4\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-login_4\case-001\ExtractedTest01.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
trinity-large-preview,evaluation-results-trinity-login_5,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-login_5\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-login_5\case-001\ExtractedTest01.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
trinity-large-preview,evaluation-results-trinity-login_6,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-login_6\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-login_6\case-001\ExtractedTest01.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
trinity-large-preview,evaluation-results-trinity-login_7,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-login_7\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-login_7\case-001\ExtractedTest01.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
trinity-large-preview,evaluation-results-trinity-login_8,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-login_8\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-login_8\case-001\ExtractedTest01.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
trinity-large-preview,evaluation-results-trinity-login_9,case-001,ログイン機能（基本認証、MFA、ログイン試行制限）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-login_9\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-login_9\case-001\ExtractedTest01.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
trinity-large-preview,evaluation-results-trinity-rbac_1,case-001,監査ログ機能（役割別アクセス制御）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-rbac_1\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-rbac_1\case-001\ExtractedTest01.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
trinity-large-preview,evaluation-results-trinity-rbac_10,case-001,監査ログ機能（役割別アクセス制御）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-rbac_10\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-rbac_10\case-001\ExtractedTest01.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
trinity-large-preview,evaluation-results-trinity-rbac_2,case-001,監査ログ機能（役割別アクセス制御）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-rbac_2\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-rbac_2\case-001\ExtractedTest01.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
trinity-large-preview,evaluation-results-trinity-rbac_3,case-001,監査ログ機能（役割別アクセス制御）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-rbac_3\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-rbac_3\case-001\ExtractedTest01.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
trinity-large-preview,evaluation-results-trinity-rbac_4,case-001,監査ログ機能（役割別アクセス制御）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-rbac_4\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-rbac_4\case-001\ExtractedTest01.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
trinity-large-preview,evaluation-results-trinity-rbac_5,case-001,監査ログ機能（役割別アクセス制御）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-rbac_5\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-rbac_5\case-001\ExtractedTest01.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
trinity-large-preview,evaluation-results-trinity-rbac_6,case-001,監査ログ機能（役割別アクセス制御）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-rbac_6\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-rbac_6\case-001\ExtractedTest01.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
trinity-large-preview,evaluation-results-trinity-rbac_7,case-001,監査ログ機能（役割別アクセス制御）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-rbac_7\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-rbac_7\case-001\ExtractedTest01.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
trinity-large-preview,evaluation-results-trinity-rbac_8,case-001,監査ログ機能（役割別アクセス制御）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-rbac_8\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-rbac_8\case-001\ExtractedTest01.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
trinity-large-preview,evaluation-results-trinity-rbac_9,case-001,監査ログ機能（役割別アクセス制御）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-rbac_9\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-rbac_9\case-001\ExtractedTest01.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
trinity-large-preview,evaluation-results-trinity-transfer_1,case-001,振込機能（全バリデーション、承認フロー含む）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-transfer_1\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-transfer_1\case-001\ExtractedTest01.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
trinity-large-preview,evaluation-results-trinity-transfer_10,case-001,振込機能（全バリデーション、承認フロー含む）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-transfer_10\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-transfer_10\case-001\ExtractedTest01.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
trinity-large-preview,evaluation-results-trinity-transfer_2,case-001,振込機能（全バリデーション、承認フロー含む）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-transfer_2\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-transfer_2\case-001\ExtractedTest01.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
trinity-large-preview,evaluation-results-trinity-transfer_3,case-001,振込機能（全バリデーション、承認フロー含む）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-transfer_3\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-transfer_3\case-001\ExtractedTest01.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
trinity-large-preview,evaluation-results-trinity-transfer_4,case-001,振込機能（全バリデーション、承認フロー含む）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-transfer_4\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-transfer_4\case-001\ExtractedTest01.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
trinity-large-preview,evaluation-results-trinity-transfer_5,case-001,振込機能（全バリデーション、承認フロー含む）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-transfer_5\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-transfer_5\case-001\ExtractedTest01.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
trinity-large-preview,evaluation-results-trinity-transfer_6,case-001,振込機能（全バリデーション、承認フロー含む）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-transfer_6\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-transfer_6\case-001\ExtractedTest01.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
trinity-large-preview,evaluation-results-trinity-transfer_7,case-001,振込機能（全バリデーション、承認フロー含む）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-transfer_7\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-transfer_7\case-001\ExtractedTest01.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
trinity-large-preview,evaluation-results-trinity-transfer_8,case-001,振込機能（全バリデーション、承認フロー含む）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-transfer_8\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-transfer_8\case-001\ExtractedTest01.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
trinity-large-preview,evaluation-results-trinity-transfer_9,case-001,振込機能（全バリデーション、承認フロー含む）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-transfer_9\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\trinity-large-preview\evaluation-results-trinity-transfer_9\case-001\ExtractedTest01.java,False,,0,False,0,,0,0,,0,0.0,0.0,,,0.0,0.0,fail,
