"Path","Model","SourceStem","Case","FileName","TestMethod","ActionCount","WarningCount","ActionTypes","Warnings"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-login_2\case-001\SecureBankLoginTest.java","llama-3.3-70b-instruct","evaluation-results-llama-login_2","case-001","SecureBankLoginTest.java","testSuccessfulLogin","9","0","fill, fill, fill, click, wait, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-login_2\case-001\SecureBankLoginTest.java","llama-3.3-70b-instruct","evaluation-results-llama-login_2","case-001","SecureBankLoginTest.java","testFailedLogin","6","0","fill, fill, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-login_2\case-001\SecureBankLoginTest.java","llama-3.3-70b-instruct","evaluation-results-llama-login_2","case-001","SecureBankLoginTest.java","testAccountLock","7","0","fill, fill, fill, click, wait, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-login_3\case-001\SecureBankLoginTest.java","llama-3.3-70b-instruct","evaluation-results-llama-login_3","case-001","SecureBankLoginTest.java","testSuccessfulLogin","9","0","fill, fill, fill, click, wait, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-login_3\case-001\SecureBankLoginTest.java","llama-3.3-70b-instruct","evaluation-results-llama-login_3","case-001","SecureBankLoginTest.java","testFailedLogin","6","0","fill, fill, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-login_3\case-001\SecureBankLoginTest.java","llama-3.3-70b-instruct","evaluation-results-llama-login_3","case-001","SecureBankLoginTest.java","testAccountLock","7","0","fill, fill, fill, click, wait, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-login_4\case-001\SecureBankLoginTest.java","llama-3.3-70b-instruct","evaluation-results-llama-login_4","case-001","SecureBankLoginTest.java","testSuccessfulLogin","9","0","fill, fill, fill, click, wait, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-login_4\case-001\SecureBankLoginTest.java","llama-3.3-70b-instruct","evaluation-results-llama-login_4","case-001","SecureBankLoginTest.java","testFailedLogin","6","0","fill, fill, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-login_4\case-001\SecureBankLoginTest.java","llama-3.3-70b-instruct","evaluation-results-llama-login_4","case-001","SecureBankLoginTest.java","testAccountLock","7","0","fill, fill, fill, click, wait, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-login_5\case-001\SecureBankLoginTest.java","llama-3.3-70b-instruct","evaluation-results-llama-login_5","case-001","SecureBankLoginTest.java","testSuccessfulLogin","9","0","fill, fill, fill, click, wait, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-login_5\case-001\SecureBankLoginTest.java","llama-3.3-70b-instruct","evaluation-results-llama-login_5","case-001","SecureBankLoginTest.java","testFailedLogin","6","0","fill, fill, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-login_5\case-001\SecureBankLoginTest.java","llama-3.3-70b-instruct","evaluation-results-llama-login_5","case-001","SecureBankLoginTest.java","testAccountLock","7","0","fill, fill, fill, click, wait, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-login_6\case-001\SecureBankLoginTest.java","llama-3.3-70b-instruct","evaluation-results-llama-login_6","case-001","SecureBankLoginTest.java","testSuccessfulLogin","9","0","fill, fill, fill, click, wait, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-login_6\case-001\SecureBankLoginTest.java","llama-3.3-70b-instruct","evaluation-results-llama-login_6","case-001","SecureBankLoginTest.java","testFailedLogin","6","0","fill, fill, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-login_6\case-001\SecureBankLoginTest.java","llama-3.3-70b-instruct","evaluation-results-llama-login_6","case-001","SecureBankLoginTest.java","testAccountLock","7","0","fill, fill, fill, click, wait, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-login_7\case-001\SecureBankLoginTest.java","llama-3.3-70b-instruct","evaluation-results-llama-login_7","case-001","SecureBankLoginTest.java","testSuccessfulLogin","9","0","fill, fill, fill, click, wait, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-login_7\case-001\SecureBankLoginTest.java","llama-3.3-70b-instruct","evaluation-results-llama-login_7","case-001","SecureBankLoginTest.java","testFailedLogin","6","0","fill, fill, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-login_7\case-001\SecureBankLoginTest.java","llama-3.3-70b-instruct","evaluation-results-llama-login_7","case-001","SecureBankLoginTest.java","testAccountLock","7","0","fill, fill, fill, click, wait, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-login_8\case-001\SecureBankLoginTest.java","llama-3.3-70b-instruct","evaluation-results-llama-login_8","case-001","SecureBankLoginTest.java","testSuccessfulLogin","9","0","fill, fill, fill, click, wait, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-login_8\case-001\SecureBankLoginTest.java","llama-3.3-70b-instruct","evaluation-results-llama-login_8","case-001","SecureBankLoginTest.java","testFailedLogin","6","0","fill, fill, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-login_8\case-001\SecureBankLoginTest.java","llama-3.3-70b-instruct","evaluation-results-llama-login_8","case-001","SecureBankLoginTest.java","testAccountLock","7","0","fill, fill, fill, click, wait, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-login_9\case-001\SecureBankLoginTest.java","llama-3.3-70b-instruct","evaluation-results-llama-login_9","case-001","SecureBankLoginTest.java","testSuccessfulLogin","9","0","fill, fill, fill, click, wait, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-login_9\case-001\SecureBankLoginTest.java","llama-3.3-70b-instruct","evaluation-results-llama-login_9","case-001","SecureBankLoginTest.java","testFailedLogin","6","0","fill, fill, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-login_9\case-001\SecureBankLoginTest.java","llama-3.3-70b-instruct","evaluation-results-llama-login_9","case-001","SecureBankLoginTest.java","testAccountLock","7","0","fill, fill, fill, click, wait, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_1\case-001\AuditLogTest.java","llama-3.3-70b-instruct","evaluation-results-llama-rbac_1","case-001","AuditLogTest.java","testAdminCanSeeAuditLog","5","0","fill, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_1\case-001\AuditLogTest.java","llama-3.3-70b-instruct","evaluation-results-llama-rbac_1","case-001","AuditLogTest.java","testCustomerCannotSeeAuditLog","4","0","fill, fill, click, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_1\case-001\AuditLogTest.java","llama-3.3-70b-instruct","evaluation-results-llama-rbac_1","case-001","AuditLogTest.java","testAuditLogIsSortedByTimestamp","5","0","fill, fill, click, click, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_10\case-001\AuditLogTest.java","llama-3.3-70b-instruct","evaluation-results-llama-rbac_10","case-001","AuditLogTest.java","testAdminCanSeeAuditLog","5","0","fill, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_10\case-001\AuditLogTest.java","llama-3.3-70b-instruct","evaluation-results-llama-rbac_10","case-001","AuditLogTest.java","testCustomerCannotSeeAuditLog","4","0","fill, fill, click, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_10\case-001\AuditLogTest.java","llama-3.3-70b-instruct","evaluation-results-llama-rbac_10","case-001","AuditLogTest.java","testAuditLogIsSortedByTimestamp","5","0","fill, fill, click, click, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_2\case-001\AuditLogTest.java","llama-3.3-70b-instruct","evaluation-results-llama-rbac_2","case-001","AuditLogTest.java","testAdminCanSeeAuditLog","5","0","fill, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_2\case-001\AuditLogTest.java","llama-3.3-70b-instruct","evaluation-results-llama-rbac_2","case-001","AuditLogTest.java","testCustomerCannotSeeAuditLog","4","0","fill, fill, click, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_2\case-001\AuditLogTest.java","llama-3.3-70b-instruct","evaluation-results-llama-rbac_2","case-001","AuditLogTest.java","testAuditLogIsSortedByTimestamp","5","0","fill, fill, click, click, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_3\case-001\AuditLogTest.java","llama-3.3-70b-instruct","evaluation-results-llama-rbac_3","case-001","AuditLogTest.java","testAdminCanSeeAuditLog","5","0","fill, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_3\case-001\AuditLogTest.java","llama-3.3-70b-instruct","evaluation-results-llama-rbac_3","case-001","AuditLogTest.java","testCustomerCannotSeeAuditLog","4","0","fill, fill, click, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_3\case-001\AuditLogTest.java","llama-3.3-70b-instruct","evaluation-results-llama-rbac_3","case-001","AuditLogTest.java","testAuditLogIsSortedByTimestamp","5","0","fill, fill, click, click, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_4\case-001\AuditLogTest.java","llama-3.3-70b-instruct","evaluation-results-llama-rbac_4","case-001","AuditLogTest.java","testAdminCanSeeAuditLog","5","0","fill, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_4\case-001\AuditLogTest.java","llama-3.3-70b-instruct","evaluation-results-llama-rbac_4","case-001","AuditLogTest.java","testCustomerCannotSeeAuditLog","4","0","fill, fill, click, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_4\case-001\AuditLogTest.java","llama-3.3-70b-instruct","evaluation-results-llama-rbac_4","case-001","AuditLogTest.java","testAuditLogIsSortedByTimestamp","5","0","fill, fill, click, click, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_5\case-001\AuditLogTest.java","llama-3.3-70b-instruct","evaluation-results-llama-rbac_5","case-001","AuditLogTest.java","testAdminCanSeeAuditLog","5","0","fill, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_5\case-001\AuditLogTest.java","llama-3.3-70b-instruct","evaluation-results-llama-rbac_5","case-001","AuditLogTest.java","testCustomerCannotSeeAuditLog","4","0","fill, fill, click, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_5\case-001\AuditLogTest.java","llama-3.3-70b-instruct","evaluation-results-llama-rbac_5","case-001","AuditLogTest.java","testAuditLogIsSortedByTimestamp","5","0","fill, fill, click, click, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_6\case-001\AuditLogTest.java","llama-3.3-70b-instruct","evaluation-results-llama-rbac_6","case-001","AuditLogTest.java","testAdminCanSeeAuditLog","5","0","fill, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_6\case-001\AuditLogTest.java","llama-3.3-70b-instruct","evaluation-results-llama-rbac_6","case-001","AuditLogTest.java","testCustomerCannotSeeAuditLog","4","0","fill, fill, click, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_6\case-001\AuditLogTest.java","llama-3.3-70b-instruct","evaluation-results-llama-rbac_6","case-001","AuditLogTest.java","testAuditLogIsSortedByTimestamp","5","0","fill, fill, click, click, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_7\case-001\AuditLogTest.java","llama-3.3-70b-instruct","evaluation-results-llama-rbac_7","case-001","AuditLogTest.java","testAdminCanSeeAuditLog","5","0","fill, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_7\case-001\AuditLogTest.java","llama-3.3-70b-instruct","evaluation-results-llama-rbac_7","case-001","AuditLogTest.java","testCustomerCannotSeeAuditLog","4","0","fill, fill, click, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_7\case-001\AuditLogTest.java","llama-3.3-70b-instruct","evaluation-results-llama-rbac_7","case-001","AuditLogTest.java","testAuditLogIsSortedByTimestamp","5","0","fill, fill, click, click, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_8\case-001\AuditLogTest.java","llama-3.3-70b-instruct","evaluation-results-llama-rbac_8","case-001","AuditLogTest.java","testAdminCanSeeAuditLog","5","0","fill, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_8\case-001\AuditLogTest.java","llama-3.3-70b-instruct","evaluation-results-llama-rbac_8","case-001","AuditLogTest.java","testCustomerCannotSeeAuditLog","4","0","fill, fill, click, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_8\case-001\AuditLogTest.java","llama-3.3-70b-instruct","evaluation-results-llama-rbac_8","case-001","AuditLogTest.java","testAuditLogIsSortedByTimestamp","5","0","fill, fill, click, click, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_9\case-001\AuditLogTest.java","llama-3.3-70b-instruct","evaluation-results-llama-rbac_9","case-001","AuditLogTest.java","testAdminCanSeeAuditLog","5","0","fill, fill, click, wait, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_9\case-001\AuditLogTest.java","llama-3.3-70b-instruct","evaluation-results-llama-rbac_9","case-001","AuditLogTest.java","testCustomerCannotSeeAuditLog","4","0","fill, fill, click, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_9\case-001\AuditLogTest.java","llama-3.3-70b-instruct","evaluation-results-llama-rbac_9","case-001","AuditLogTest.java","testAuditLogIsSortedByTimestamp","5","0","fill, fill, click, click, assert_true",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_1\case-001\TransferTest.java","llama-3.3-70b-instruct","evaluation-results-llama-transfer_1","case-001","TransferTest.java","testNormalTransfer","10","0","fill, fill, click, click, fill, fill, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_1\case-001\TransferTest.java","llama-3.3-70b-instruct","evaluation-results-llama-transfer_1","case-001","TransferTest.java","testInvalidAccountNumber","10","0","fill, fill, click, click, fill, fill, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_1\case-001\TransferTest.java","llama-3.3-70b-instruct","evaluation-results-llama-transfer_1","case-001","TransferTest.java","testInsufficientBalance","10","0","fill, fill, click, click, fill, fill, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_10\case-001\TransferTest.java","llama-3.3-70b-instruct","evaluation-results-llama-transfer_10","case-001","TransferTest.java","testNormalTransfer","10","0","fill, fill, click, click, fill, fill, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_10\case-001\TransferTest.java","llama-3.3-70b-instruct","evaluation-results-llama-transfer_10","case-001","TransferTest.java","testInvalidAccountNumber","10","0","fill, fill, click, click, fill, fill, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_10\case-001\TransferTest.java","llama-3.3-70b-instruct","evaluation-results-llama-transfer_10","case-001","TransferTest.java","testInsufficientBalance","10","0","fill, fill, click, click, fill, fill, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_2\case-001\TransferTest.java","llama-3.3-70b-instruct","evaluation-results-llama-transfer_2","case-001","TransferTest.java","testNormalTransfer","10","0","fill, fill, click, click, fill, fill, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_2\case-001\TransferTest.java","llama-3.3-70b-instruct","evaluation-results-llama-transfer_2","case-001","TransferTest.java","testInvalidAccountNumber","10","0","fill, fill, click, click, fill, fill, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_2\case-001\TransferTest.java","llama-3.3-70b-instruct","evaluation-results-llama-transfer_2","case-001","TransferTest.java","testInsufficientBalance","10","0","fill, fill, click, click, fill, fill, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_3\case-001\TransferTest.java","llama-3.3-70b-instruct","evaluation-results-llama-transfer_3","case-001","TransferTest.java","testNormalTransfer","10","0","fill, fill, click, click, fill, fill, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_3\case-001\TransferTest.java","llama-3.3-70b-instruct","evaluation-results-llama-transfer_3","case-001","TransferTest.java","testInvalidAccountNumber","10","0","fill, fill, click, click, fill, fill, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_3\case-001\TransferTest.java","llama-3.3-70b-instruct","evaluation-results-llama-transfer_3","case-001","TransferTest.java","testInsufficientBalance","10","0","fill, fill, click, click, fill, fill, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_4\case-001\TransferTest.java","llama-3.3-70b-instruct","evaluation-results-llama-transfer_4","case-001","TransferTest.java","testNormalTransfer","10","0","fill, fill, click, click, fill, fill, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_4\case-001\TransferTest.java","llama-3.3-70b-instruct","evaluation-results-llama-transfer_4","case-001","TransferTest.java","testInvalidAccountNumber","10","0","fill, fill, click, click, fill, fill, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_4\case-001\TransferTest.java","llama-3.3-70b-instruct","evaluation-results-llama-transfer_4","case-001","TransferTest.java","testInsufficientBalance","10","0","fill, fill, click, click, fill, fill, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_5\case-001\TransferTest.java","llama-3.3-70b-instruct","evaluation-results-llama-transfer_5","case-001","TransferTest.java","testNormalTransfer","10","0","fill, fill, click, click, fill, fill, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_5\case-001\TransferTest.java","llama-3.3-70b-instruct","evaluation-results-llama-transfer_5","case-001","TransferTest.java","testInvalidAccountNumber","10","0","fill, fill, click, click, fill, fill, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_5\case-001\TransferTest.java","llama-3.3-70b-instruct","evaluation-results-llama-transfer_5","case-001","TransferTest.java","testInsufficientBalance","10","0","fill, fill, click, click, fill, fill, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_6\case-001\TransferTest.java","llama-3.3-70b-instruct","evaluation-results-llama-transfer_6","case-001","TransferTest.java","testNormalTransfer","10","0","fill, fill, click, click, fill, fill, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_6\case-001\TransferTest.java","llama-3.3-70b-instruct","evaluation-results-llama-transfer_6","case-001","TransferTest.java","testInvalidAccountNumber","10","0","fill, fill, click, click, fill, fill, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_6\case-001\TransferTest.java","llama-3.3-70b-instruct","evaluation-results-llama-transfer_6","case-001","TransferTest.java","testInsufficientBalance","10","0","fill, fill, click, click, fill, fill, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_7\case-001\TransferTest.java","llama-3.3-70b-instruct","evaluation-results-llama-transfer_7","case-001","TransferTest.java","testNormalTransfer","10","0","fill, fill, click, click, fill, fill, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_7\case-001\TransferTest.java","llama-3.3-70b-instruct","evaluation-results-llama-transfer_7","case-001","TransferTest.java","testInvalidAccountNumber","10","0","fill, fill, click, click, fill, fill, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_7\case-001\TransferTest.java","llama-3.3-70b-instruct","evaluation-results-llama-transfer_7","case-001","TransferTest.java","testInsufficientBalance","10","0","fill, fill, click, click, fill, fill, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_8\case-001\TransferTest.java","llama-3.3-70b-instruct","evaluation-results-llama-transfer_8","case-001","TransferTest.java","testNormalTransfer","10","0","fill, fill, click, click, fill, fill, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_8\case-001\TransferTest.java","llama-3.3-70b-instruct","evaluation-results-llama-transfer_8","case-001","TransferTest.java","testInvalidAccountNumber","10","0","fill, fill, click, click, fill, fill, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_8\case-001\TransferTest.java","llama-3.3-70b-instruct","evaluation-results-llama-transfer_8","case-001","TransferTest.java","testInsufficientBalance","10","0","fill, fill, click, click, fill, fill, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_9\case-001\TransferTest.java","llama-3.3-70b-instruct","evaluation-results-llama-transfer_9","case-001","TransferTest.java","testNormalTransfer","10","0","fill, fill, click, click, fill, fill, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_9\case-001\TransferTest.java","llama-3.3-70b-instruct","evaluation-results-llama-transfer_9","case-001","TransferTest.java","testInvalidAccountNumber","10","0","fill, fill, click, click, fill, fill, fill, click, wait, assert_text",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_9\case-001\TransferTest.java","llama-3.3-70b-instruct","evaluation-results-llama-transfer_9","case-001","TransferTest.java","testInsufficientBalance","10","0","fill, fill, click, click, fill, fill, fill, click, wait, assert_text",""
