"Path","Model","SourceStem","Case","Feature","PlanPath","ExecutedAt","BaseUrl","OverallStatus","TotalMethods","PassMethods","FailMethods","BlockedMethods","TotalSteps","ExecutedSteps","PassedSteps","FailedSteps","BlockedSteps","FailedTools","LocatorFailures","Notes"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-rbac_8\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-rbac_8","case-001","監査ログ","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-rbac_8/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 02:47:56","http://localhost:8080","fail","3","0","3","0","35","33","30","3","2","browser_evaluate","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-rbac_9\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-rbac_9","case-001","監査ログ","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-rbac_9/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 02:48:13","http://localhost:8080","fail","3","0","3","0","35","33","30","3","2","browser_evaluate","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-transfer_1\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-transfer_1","case-001","振込","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-transfer_1/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 02:49:59","http://localhost:8080","fail","3","0","3","0","31","12","9","3","19","browser_fill_form","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-transfer_10\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-transfer_10","case-001","振込","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-transfer_10/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 02:48:29","http://localhost:8080","fail","3","0","3","0","31","12","9","3","19","browser_fill_form","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-transfer_2\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-transfer_2","case-001","振込","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-transfer_2/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 02:51:29","http://localhost:8080","fail","3","0","3","0","31","12","9","3","19","browser_fill_form","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-transfer_3\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-transfer_3","case-001","振込","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-transfer_3/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 02:52:59","http://localhost:8080","fail","3","0","3","0","31","12","9","3","19","browser_fill_form","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-transfer_4\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-transfer_4","case-001","振込","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-transfer_4/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 02:54:30","http://localhost:8080","fail","3","0","3","0","31","12","9","3","19","browser_fill_form","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-transfer_5\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-transfer_5","case-001","振込","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-transfer_5/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 02:56:00","http://localhost:8080","fail","3","0","3","0","31","12","9","3","19","browser_fill_form","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-transfer_6\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-transfer_6","case-001","振込","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-transfer_6/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 02:57:30","http://localhost:8080","fail","3","0","3","0","31","12","9","3","19","browser_fill_form","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-transfer_7\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-transfer_7","case-001","振込","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-transfer_7/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 02:59:00","http://localhost:8080","fail","3","0","3","0","31","12","9","3","19","browser_fill_form","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-transfer_8\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-transfer_8","case-001","振込","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-transfer_8/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 03:00:30","http://localhost:8080","fail","3","0","3","0","31","12","9","3","19","browser_fill_form","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-transfer_9\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-transfer_9","case-001","振込","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-transfer_9/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 03:02:00","http://localhost:8080","fail","3","0","3","0","31","12","9","3","19","browser_fill_form","",""
